benchmark,millisecond,result,cpu time,wallclock time,solver,solver id,configuration id,expected,status
non-incremental/LRA/smt-comp-251.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/LRA/smt-comp-252.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unsat,complete
non-incremental/UF/smt-comp-309.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-310.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-311.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-312.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-313.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-314.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-315.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-316.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-317.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-318.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-319.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-320.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-321.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-322.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-323.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-324.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-325.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-326.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-327.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UF/smt-comp-328.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-329.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-330.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-331.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-332.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-333.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-334.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-335.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-336.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-338.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-339.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-340.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-341.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-342.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-343.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-344.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-345.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-346.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDT/smt-comp-347.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIA/smt-comp-348.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIA/smt-comp-349.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIA/smt-comp-350.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIA/smt-comp-351.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIA/smt-comp-352.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIA/smt-comp-353.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-354.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-355.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-356.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-357.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-358.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-359.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-360.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-361.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-362.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-363.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-364.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-365.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-366.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-367.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-368.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-369.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-370.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-371.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-372.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTLIRA/smt-comp-373.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTNIRA/smt-comp-374.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFDTNIRA/smt-comp-375.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFLIA/smt-comp-376.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFLIA/smt-comp-377.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFLIA/smt-comp-378.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFLIA/smt-comp-379.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFLIA/smt-comp-380.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFLIA/smt-comp-381.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFLIA/smt-comp-382.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFLIA/smt-comp-383.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFLIA/smt-comp-384.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-385.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-386.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-387.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-388.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-389.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-390.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-391.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-392.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-393.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-394.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-395.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-396.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-397.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/UFNIA/smt-comp-399.smt2,1200000, timeout,1200.0,1200.0,Vampire,39081,659685,unknown,complete
non-incremental/QF_IDL/smt-comp-049.smt2,5808, sat,5.808,5.808,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-071.smt2,7090, sat,7.09,7.09,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-086.smt2,5000, sat,5.0,5.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LIA/smt-comp-080.smt2,13552, sat,13.552,13.552,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-090.smt2,8421, sat,8.421,8.421,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LIA/smt-comp-091.smt2,3607, sat,3.607,3.607,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-085.smt2,23728, sat,23.728,23.728,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-081.smt2,37987, sat,37.987,37.987,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-082.smt2,37535, sat,37.535,37.535,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LIA/smt-comp-083.smt2,75967, sat,75.967,75.967,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-084.smt2,118106, sat,118.106,118.106,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LIA/smt-comp-092.smt2,221297, sat,221.297,221.297,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LRA/smt-comp-096.smt2,572133, sat,572.133,572.133,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-290.smt2,9132, sat,9.132,9.132,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LIA/smt-comp-291.smt2,128935, sat,128.935,128.935,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LIA/smt-comp-289.smt2,437652, sat,437.652,437.652,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LIA/smt-comp-297.smt2,219134, sat,219.134,219.134,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LRA/smt-comp-303.smt2,1623, sat,1.623,1.623,SMTSCQ,1,1,sat,complete
non-incremental/QF_LRA/smt-comp-305.smt2,1429, sat,1.429,1.429,SMTSCQ,1,1,sat,complete
non-incremental/QF_LRA/smt-comp-300.smt2,980771, sat,980.771,980.771,SMTSCQ,1,1,sat,complete
non-incremental/QF_LRA/smt-comp-095.smt2,15448, unsat,15.448,15.448,SMTSCQ,1,1,unsat,complete
non-incremental/QF_LRA/smt-comp-097.smt2,14605, unsat,14.605,14.605,SMTSCQ,1,1,unsat,complete
non-incremental/QF_LRA/smt-comp-098.smt2,26250, unsat,26.25,26.25,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LRA/smt-comp-099.smt2,39154, unsat,39.154,39.154,SMTSCQ,1,1,unsat,complete
non-incremental/QF_LRA/smt-comp-101.smt2,44588, unsat,44.588,44.588,SMTSCQ,1,1,unsat,complete
non-incremental/QF_LRA/smt-comp-102.smt2,136106, unsat,136.106,136.106,SMTSCQ,1,1,unsat,complete
non-incremental/QF_LRA/smt-comp-100.smt2,154557, unsat,154.557,154.557,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LRA/smt-comp-093.smt2,233959, unsat,233.959,233.959,SMTSCQ,1,1,unsat,complete
non-incremental/QF_LRA/smt-comp-094.smt2,461838, unsat,461.838,461.838,SMTSCQ,1,1,unsat,complete
non-incremental/QF_LRA/smt-comp-301.smt2,65320, unsat,65.32,65.32,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LRA/smt-comp-302.smt2,34756, unsat,34.756,34.756,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-048.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-050.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-051.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-052.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-053.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-054.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-055.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-056.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-057.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-058.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-059.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-060.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-061.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-062.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-063.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-064.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-065.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-066.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-067.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-068.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-069.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-070.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-072.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-073.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-074.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-075.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-076.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-077.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-078.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-079.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-087.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_RDL/smt-comp-103.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_RDL/smt-comp-104.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-254.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-255.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-256.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-257.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-258.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-259.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-260.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-261.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-263.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-262.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-264.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-265.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-266.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-267.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-268.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-269.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-270.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-271.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-272.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-273.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-274.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-275.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_IDL/smt-comp-276.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-277.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-278.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-279.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-280.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-281.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-282.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_IDL/smt-comp-283.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-284.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_LIA/smt-comp-285.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-286.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-287.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-288.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_LIA/smt-comp-292.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-293.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_LIA/smt-comp-294.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-295.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_LIA/smt-comp-296.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_LRA/smt-comp-298.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LRA/smt-comp-299.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LRA/smt-comp-304.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_LRA/smt-comp-306.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,sat,complete
non-incremental/QF_RDL/smt-comp-307.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unsat,complete
non-incremental/QF_RDL/smt-comp-308.smt2,1200000, timeout,1200.0,1200.0,SMTSCQ,1,1,unknown,complete
non-incremental/QF_LIA/smt-comp-088.smt2,79712, error,79.712,79.712,SMTSCQ,1,1,unsat,complete
non-incremental/QF_LIA/smt-comp-089.smt2,82101, error,82.101,82.101,SMTSCQ,1,1,unsat,complete
non-incremental/QF_UFLRA/smt-comp-105.smt2,241017, error,241.017,241.017,SMTSCQ,1,1,sat,complete
non-incremental/QF_IDL/smt-comp-049.smt2,8490, sat,8.49,8.49,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-071.smt2,5235, sat,5.235,5.235,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-080.smt2,14008, sat,14.008,14.008,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-081.smt2,14601, sat,14.601,14.601,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-086.smt2,10265, sat,10.265,10.265,SMTSCQF,2,2,unknown,complete
