benchmark,millisecond,result,cpu time,wallclock time,solver,solver id,configuration id,expected,status
non-incremental/QF_LIA/smt-comp-090.smt2,2249, sat,2.249,2.249,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LIA/smt-comp-091.smt2,2282, sat,2.282,2.282,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-085.smt2,44776, sat,44.776,44.776,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-083.smt2,57001, sat,57.001,57.001,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-082.smt2,70906, sat,70.906,70.906,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LIA/smt-comp-084.smt2,225424, sat,225.424,225.424,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LRA/smt-comp-096.smt2,566721, sat,566.721,566.721,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-092.smt2,1006607, sat,1006.607,1006.607,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LIA/smt-comp-290.smt2,72567, sat,72.567,72.567,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LIA/smt-comp-291.smt2,54796, sat,54.796,54.796,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LRA/smt-comp-303.smt2,1569, sat,1.569,1.569,SMTSCQF,2,2,sat,complete
non-incremental/QF_LRA/smt-comp-305.smt2,1400, sat,1.4,1.4,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-297.smt2,724337, sat,724.337,724.337,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LRA/smt-comp-094.smt2,21272, unsat,21.272,21.272,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LRA/smt-comp-095.smt2,17581, unsat,17.581,17.581,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LRA/smt-comp-097.smt2,14541, unsat,14.541,14.541,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LRA/smt-comp-098.smt2,12307, unsat,12.307,12.307,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LRA/smt-comp-099.smt2,30530, unsat,30.53,30.53,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LRA/smt-comp-093.smt2,102392, unsat,102.392,102.392,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LRA/smt-comp-101.smt2,56122, unsat,56.122,56.122,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LRA/smt-comp-100.smt2,102711, unsat,102.711,102.711,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LRA/smt-comp-102.smt2,66363, unsat,66.363,66.363,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LIA/smt-comp-285.smt2,33148, unsat,33.148,33.148,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-286.smt2,40925, unsat,40.925,40.925,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-287.smt2,33287, unsat,33.287,33.287,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-288.smt2,83948, unsat,83.948,83.948,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LRA/smt-comp-299.smt2,21890, unsat,21.89,21.89,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LRA/smt-comp-301.smt2,84016, unsat,84.016,84.016,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LRA/smt-comp-302.smt2,30002, unsat,30.002,30.002,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LRA/smt-comp-306.smt2,11673, unsat,11.673,11.673,SMTSCQF,2,2,sat,complete
non-incremental/QF_LRA/smt-comp-298.smt2,411752, unsat,411.752,411.752,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-048.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-050.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-051.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-052.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-053.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-054.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-055.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-056.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-057.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-058.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-059.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-060.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-061.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-062.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-063.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-064.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-065.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-066.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-067.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-068.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-069.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-070.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-072.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-073.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-074.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-075.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-076.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-077.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-078.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-079.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-087.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_RDL/smt-comp-103.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_RDL/smt-comp-104.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-254.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-255.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-256.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-257.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-258.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-259.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-260.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-261.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-262.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-263.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-264.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-265.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-266.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-267.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-268.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-269.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-270.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-271.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-272.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-273.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-274.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-275.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_IDL/smt-comp-276.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-277.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-278.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-279.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-280.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-281.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-282.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_IDL/smt-comp-283.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-284.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LIA/smt-comp-289.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LIA/smt-comp-292.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-293.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LIA/smt-comp-294.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-295.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_LRA/smt-comp-300.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_LIA/smt-comp-296.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LRA/smt-comp-304.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,sat,complete
non-incremental/QF_RDL/smt-comp-307.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unsat,complete
non-incremental/QF_RDL/smt-comp-308.smt2,1200000, timeout,1200.0,1200.0,SMTSCQF,2,2,unknown,complete
non-incremental/QF_LIA/smt-comp-088.smt2,78462, error,78.462,78.462,SMTSCQF,2,2,unsat,complete
non-incremental/QF_LIA/smt-comp-089.smt2,90171, error,90.171,90.171,SMTSCQF,2,2,unsat,complete
non-incremental/QF_UFLRA/smt-comp-105.smt2,223495, error,223.495,223.495,SMTSCQF,2,2,sat,complete
non-incremental/QF_IDL/smt-comp-049.smt2,4268, sat,4.268,4.268,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-071.smt2,8105, sat,8.105,8.105,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-082.smt2,3038, sat,3.038,3.038,SMTSP,3,3,unknown,complete
non-incremental/QF_LIA/smt-comp-086.smt2,13159, sat,13.159,13.159,SMTSP,3,3,unknown,complete
non-incremental/QF_LIA/smt-comp-080.smt2,17919, sat,17.919,17.919,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-081.smt2,16980, sat,16.98,16.98,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-090.smt2,1461, sat,1.461,1.461,SMTSP,3,3,unknown,complete
non-incremental/QF_LIA/smt-comp-083.smt2,22926, sat,22.926,22.926,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-085.smt2,21482, sat,21.482,21.482,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-091.smt2,3367, sat,3.367,3.367,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-084.smt2,268804, sat,268.804,268.804,SMTSP,3,3,unknown,complete
non-incremental/QF_LIA/smt-comp-092.smt2,389000, sat,389.0,389.0,SMTSP,3,3,unknown,complete
non-incremental/QF_LRA/smt-comp-096.smt2,480073, sat,480.073,480.073,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-290.smt2,6083, sat,6.083,6.083,SMTSP,3,3,unknown,complete
non-incremental/QF_LIA/smt-comp-291.smt2,124616, sat,124.616,124.616,SMTSP,3,3,unknown,complete
non-incremental/QF_LIA/smt-comp-297.smt2,270384, sat,270.384,270.384,SMTSP,3,3,unknown,complete
non-incremental/QF_LRA/smt-comp-303.smt2,1580, sat,1.58,1.58,SMTSP,3,3,sat,complete
non-incremental/QF_LRA/smt-comp-305.smt2,1407, sat,1.407,1.407,SMTSP,3,3,sat,complete
non-incremental/QF_LRA/smt-comp-300.smt2,861165, sat,861.165,861.165,SMTSP,3,3,sat,complete
non-incremental/QF_LRA/smt-comp-095.smt2,17452, unsat,17.452,17.452,SMTSP,3,3,unsat,complete
non-incremental/QF_LRA/smt-comp-097.smt2,18854, unsat,18.854,18.854,SMTSP,3,3,unsat,complete
non-incremental/QF_LRA/smt-comp-098.smt2,19704, unsat,19.704,19.704,SMTSP,3,3,unknown,complete
non-incremental/QF_LRA/smt-comp-099.smt2,20572, unsat,20.572,20.572,SMTSP,3,3,unsat,complete
non-incremental/QF_LRA/smt-comp-101.smt2,62597, unsat,62.597,62.597,SMTSP,3,3,unsat,complete
non-incremental/QF_LRA/smt-comp-100.smt2,80296, unsat,80.296,80.296,SMTSP,3,3,unknown,complete
non-incremental/QF_LRA/smt-comp-102.smt2,86803, unsat,86.803,86.803,SMTSP,3,3,unsat,complete
non-incremental/QF_LRA/smt-comp-093.smt2,168950, unsat,168.95,168.95,SMTSP,3,3,unsat,complete
non-incremental/QF_LRA/smt-comp-094.smt2,184447, unsat,184.447,184.447,SMTSP,3,3,unsat,complete
non-incremental/QF_LRA/smt-comp-302.smt2,45000, unsat,45.0,45.0,SMTSP,3,3,unsat,complete
non-incremental/QF_LRA/smt-comp-301.smt2,115493, unsat,115.493,115.493,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-048.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-050.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-051.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-052.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-053.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-054.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-055.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-056.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-057.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-058.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-059.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-060.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-061.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-062.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-063.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-064.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-065.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-066.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-067.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-068.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-069.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-070.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-072.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-073.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-074.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-075.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-076.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-077.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-078.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-079.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-087.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_RDL/smt-comp-103.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_RDL/smt-comp-104.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-254.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-255.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-256.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-257.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-258.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-259.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-260.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-261.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-262.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-263.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-264.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-265.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-266.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-267.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-268.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-269.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-270.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-271.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-272.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-273.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-274.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-275.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_IDL/smt-comp-276.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-277.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-278.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-279.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-280.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-281.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-282.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_IDL/smt-comp-283.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_IDL/smt-comp-284.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_LIA/smt-comp-285.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-286.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-287.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-288.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_LIA/smt-comp-289.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_LIA/smt-comp-292.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-293.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_LIA/smt-comp-294.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-295.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_LIA/smt-comp-296.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_LRA/smt-comp-298.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_LRA/smt-comp-299.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_LRA/smt-comp-304.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_LRA/smt-comp-306.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,sat,complete
non-incremental/QF_RDL/smt-comp-307.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unsat,complete
non-incremental/QF_RDL/smt-comp-308.smt2,1200000, timeout,1200.0,1200.0,SMTSP,3,3,unknown,complete
non-incremental/QF_LIA/smt-comp-088.smt2,82451, error,82.451,82.451,SMTSP,3,3,unsat,complete
non-incremental/QF_LIA/smt-comp-089.smt2,82474, error,82.474,82.474,SMTSP,3,3,unsat,complete
non-incremental/QF_UFLRA/smt-comp-105.smt2,174317, error,174.317,174.317,SMTSP,3,3,sat,complete
